Top pages,Clicks,Impressions,CTR,Position
https://nationalactionnetwork.net/video/president-barack-obama-addresses-nans-20th-anniversary-and-keepers-of-the-dream-awards/,0,31,0%,44.26
https://nationalactionnetwork.net/newnews/rev-sharpton-dr-remus-e-wright-pastor-mia-k-wright-along-with-attorney-benjamin-crump-others-to-speak-at-the-celebration-service-for-mr-george-floyd/,0,31,0%,45.77
https://nationalactionnetwork.net/featured/statement-from-rev-al-sharpton-on-the-police-shooting-of-deborah-danner/,0,31,0%,67.06
https://nationalactionnetwork.net/press/the-family-a-lawyer-for-7-year-old-aiyana-jones-who-was-shot-dead-by-detroit-police-while-she-was-asleep-has-asked-rev-sharpton-to-deliver-her-eulogy-this-saturday-and-he-accepts/,0,31,0%,68.55
https://nationalactionnetwork.net/sotu/,0,30,0%,9.17
https://nationalactionnetwork.net/newnews/nan-partners-with-world-central-kitchen-to-provide-food-for-those-in-need-of-support/,0,30,0%,22.23
https://nationalactionnetwork.net/press../page/16/,0,30,0%,22.3
https://nationalactionnetwork.net/newnews/join-us-tomorrow-in-chicago-illinois-to-rally-for-justice-in-the-name-of-sonya-massey/,0,30,0%,26.33
https://nationalactionnetwork.net/newnews/world-premiere-of-loudmouth-at-the-2022-tribeca-festival-saturday-june-18th-2022/,0,30,0%,38.9
https://nationalactionnetwork.net/press/nan-annual-convention-a-20th-anniversary-hotel-accommodations/,0,30,0%,40.53
https://nationalactionnetwork.net/newnews/saturday-tony-award-winning-singer-actress-melba-moore-to-join-rev-sharpton-nan-to-reflect-on-the-late-cicely-tyson/,0,30,0%,56.17
https://nationalactionnetwork.net/newnews/statement-from-nan-ne-regional-director-regarding-comments-about-jersey-city-shootings/,0,29,0%,9.86
https://nationalactionnetwork.net/locations/pratt-willert-community-center/,0,29,0%,11.79
https://nationalactionnetwork.net/news/page/19/,0,29,0%,15.69
https://nationalactionnetwork.net/newnews/nan-nyc-chapter-marches-for-justice-for-keyon-harrold-jr/,0,29,0%,20
https://nationalactionnetwork.net/newnews/rev-sharpton-helps-secure-urgent-small-business-aid-in-connecting-senator-schumer-to-robert-smith/,0,29,0%,22.62
https://nationalactionnetwork.net/newnews/conservative-black-sheriff-applauds-doj-darren-wilson-decision-slams-rights-leaders/,0,29,0%,25.31
http://nationalactionnetwork.net/wp-content/uploads/2013/03/ConventionSchedule2013Web.pdf,0,29,0%,32.31
https://nationalactionnetwork.net/chapter/nan-tallahassee-chapter-partners-with-capital-city-chamber-of-commerce-to-provide-small-business-grants/,0,29,0%,33.52
https://nationalactionnetwork.net/newnews/ohio-gotv-this-is-the-moment-to-join-us-in-a-powerful-conversation-you-dont-want-to-miss/,0,29,0%,33.69
https://nationalactionnetwork.net/press/page/32/,0,29,0%,34.31
https://nationalactionnetwork.net/featured/rev-al-sharpton-responds-to-statements-made-by-ferguson-mayor-james-knowles-on-the-dojs-police-dept-findings/,0,29,0%,41.21
https://nationalactionnetwork.net/news/page/3/,0,29,0%,43.28
https://nationalactionnetwork.net/chapter/nan-and-over-100-tenants-at-the-village-apartments-at-7025-eastman-street-in-san-diego-to-hold-a-day-of-action-for-tenant-rights/,0,29,0%,51.31
https://nationalactionnetwork.net/newnews/nan-sacremento-meets-with-california-governor-and-rejects-charter-school-bill/,0,29,0%,61.07
https://nationalactionnetwork.net/newnews/cornel-west-obama-is-a-rockefeller-republican-in-blackface-sharpton-harris-perry-dyson-are-up-for-sale/,0,29,0%,63.97
https://nationalactionnetwork.net/newnews/sat-new-yorks-next-lieutenant-governor-rep-antonio-delgado-to-speak-to-the-community-at-national-action-networks-house-of-justice/,0,29,0%,77.76
https://nationalactionnetwork.net/video/the-blueberry-pie-lifetime-achievement-award/,0,28,0%,6.93
https://nationalactionnetwork.net/newnews/nan-final-monthly-meeting-will-be-powerful/,0,28,0%,10.07
https://nationalactionnetwork.net/newnews/rev-al-sharpton-blasts-supreme-court-for-sticking-dagger-in-the-back-of-black-america/,0,28,0%,10.36
https://nationalactionnetwork.net/chapter/stephan-marshall-nan-nyc-liaison-to-the-president-and-nyc-lbgt-committee-heads-daniel-williams-mariah-lopez-at-the-2016-nanstarr-trans-day-of-action-event/,0,28,0%,13.54
https://nationalactionnetwork.net/newnews/the-siblings-of-john-lewis-along-with-congresswoman-terri-sewell-d-al-7-sponsor-of-h-r-4-john-r-lewis-voting-rights-advancement-act-dozens-of-other-congressional-leaders-to-jo/,0,28,0%,36.5
http://nationalactionnetwork.net/wp-content/uploads/2018/07/fullpacke.pdf,0,28,0%,43.29
https://nationalactionnetwork.net/featured/rev-sharpton-accepts-the-mcsilver-award-from-dr-mary-mcmernan-mckay-and-dr-robert-hawkins-of-nyu/,0,28,0%,48.21
https://nationalactionnetwork.net/video/best-moments-from-snls-40th-anniversary/,0,28,0%,61.36
https://nationalactionnetwork.net/campus/,0,27,0%,6.7
https://nationalactionnetwork.net/rev/flint-response-worse-than-katrina/,0,27,0%,15.37
https://nationalactionnetwork.net/press/reclaim-the-dream/,0,27,0%,15.56
https://nationalactionnetwork.net/newnews/statement-from-rev-sharpton-regarding-nypd-decision-to-dock-sgt-kizzy-adoniss-vacation-days/,0,27,0%,16.85
https://nationalactionnetwork.net/new/events/we-are-floyd-george-floyd-memorial-culture-change-justice/,0,27,0%,17.11
https://nationalactionnetwork.net/mom/videos/page/203/,0,27,0%,17.15
https://nationalactionnetwork.net/news/page/33/,0,27,0%,18.19
https://nationalactionnetwork.net/newnews/rev-al-sharpton-gwen-carr-to-testify-before-house-judiciary-committee-in-first-hearing-on-police-misconduct/,0,27,0%,20.44
https://nationalactionnetwork.net/newnews/history-now-sharpton-recreates-selma-to-montgomery-march/,0,27,0%,21.37
https://nationalactionnetwork.net/newnews/sat-during-nans-virtual-live-action-rally-broadcast-rev-al-sharpton-will-call-on-nypd-police-commissioner-dermot-f-shea-to-issue-a-cease-and-desist-to-officers-practicing-racial-profili/,0,27,0%,24.19
https://nationalactionnetwork.net/nan-convention-2012/,0,27,0%,32.33
https://nationalactionnetwork.net/2011/09/,0,27,0%,36.11
https://nationalactionnetwork.net/newnews/rev-al-sharpton-documentary-loudmouth-screens-at-the-philadelphia-film-festival-on-oct-29/,0,27,0%,39.11
https://nationalactionnetwork.net/rev/obama-in-asia/,0,27,0%,39.7
https://nationalactionnetwork.net/newnews/al-sharpton-calls-televangelist-pat-robertsons-comments-on-haiti-repulsive-un-christian/,0,27,0%,42.7
https://nationalactionnetwork.net/newnews/rev-al-sharpton-urges-justice-department-to-investigate-jackson-police-department-over-disturbing-murder-of-dexter-wade/,0,27,0%,44.7
https://nationalactionnetwork.net/featured/rev-al-sharpton-blasts-the-academy-of-motion-picture-arts-and-sciences-for-complete-lack-of-diversity-in-2016-oscar-nominations/,0,27,0%,48.41
https://nationalactionnetwork.net/uncategorized/civil-rights-leader-rev-al-sharpton-attorney-ben-crump-to-join-with-family-of-tyre-nichols-tuesday-night-at-historic-mason-temple-ahead-of-funeral/,0,27,0%,58.41
https://nationalactionnetwork.net/newnews/rev-sharpton-black-women-leadership-of-the-national-action-network-condemn-draft-scotus-roe-v-wade-opinion-that-would-add-more-healthcare-barriers-for-black-communities/,0,26,0%,6.81
https://nationalactionnetwork.net/featured/reverend-al-sharpton-interviews-hillary-clinton-on-all-new-politicsnation/,0,26,0%,7.96
https://nationalactionnetwork.net/new/events/legal-night-2-2021-01-28/,0,26,0%,10.31
https://nationalactionnetwork.net/newnews/rev-sharptons-letter-to-the-congressional-black-caucus-concerning-unaddressed-healthcare-issues/,0,26,0%,18.46
https://nationalactionnetwork.net/featured-videos/page/10/,0,26,0%,34.81
https://nationalactionnetwork.net/newnews/fri-rev-al-sharpton-to-hold-press-conference-in-chicago-with-cherelle-griner-wnbpa-ahead-of-all-star-game-in-response-to-brittney-griner-guilty-plea-in-russia/,0,26,0%,40.65
https://nationalactionnetwork.net/newnews/rev-al-sharpton-mourns-the-passing-of-singer-and-civil-rights-activist-harry-belafonte/,0,26,0%,45.96
https://nationalactionnetwork.net/newnews/rev-sharpton-nan-call-for-an-immediate-investigation-into-killing-of-ahmaud-arbery-an-unarmed-man-jogging-in-ga/,0,26,0%,46.27
https://nationalactionnetwork.net/press/nan-ypl-to-host-2016-harlem-democratic-primary-debate-watch-101315/,0,26,0%,63.35
https://nationalactionnetwork.net/press/statement-from-rev-al-sharpton-regarding-president-obamas-support-of-same-sex-marriage/,0,25,0%,17.28
https://nationalactionnetwork.net/featured/congratulations-to-nan-board-member-and-33rd-district-ohio-state-representative-the-honorable-alicia-reece-for-being-selected-as-a-member-of-the-democratic-national-committee-dnc-platform-drafting/,0,25,0%,18.56
https://nationalactionnetwork.net/newnews/rev-sharpton-to-join-civil-rights-attorney-ben-crump-the-parents-of-keyon-harrold-jr-to-provide-update-in-case/,0,25,0%,21.12
https://nationalactionnetwork.net/newnews/civil-rights-leaders-challenge-nfl-team-owners-to-prioritize-racial-diversity-and-inclusion-call-for-creation-of-advisory-commission-to-recommend-reforms/,0,25,0%,23.28
https://nationalactionnetwork.net/newnews/rev-al-sharpton-demands-justice-for-jordan-neely-after-he-was-strangled-by-subway-passenger-during-mental-health-episode/,0,25,0%,26.36
https://nationalactionnetwork.net/newnews/rev-sharpton-to-join-attorney-ben-crump-the-family-of-keyon-harrold-jr-for-a-news-conference-rally-at-city-hall-park-around-racial-profiling-incident-that-took-place-at-the-arlo-hotel/,0,25,0%,31.32
https://nationalactionnetwork.net/newnews/nan-western-regional-conference-schedule-2020/,0,25,0%,34.88
https://nationalactionnetwork.net/newnews/reverend-al-sharpton-in-conversation-with-all-star-line-up-for-virtual-book-tour-for-rise-up/,0,25,0%,35.48
https://nationalactionnetwork.net/newnews/join-national-action-network-attorney-michael-hardy-and-top-lawyers-tonight-5-25-for-nanlegalnight-in-person-on-zoom-or-on-nans-youtube/,0,25,0%,37.08
https://nationalactionnetwork.net/news/page/89/,0,25,0%,37.12
https://nationalactionnetwork.net/rev/eric-holder-is-correct-let-the-federal-gov-stop-the-racism-of-individual-states/,0,25,0%,39.44
https://nationalactionnetwork.net/press/michael-brown-sr-to-appear-on-reverend-al-sharptons-nationally-syndicated-sunday-morning-radio-show-on-the-actual-1-year-anniversary-of-his-sons-death/,0,25,0%,40.72
https://nationalactionnetwork.net/newnews/rev-sharpton-ben-crump-parent-of-keyon-harrold-jr-lead-news-conference/,0,25,0%,40.76
https://nationalactionnetwork.net/newnews/in-wake-of-defense-attorneys-attempting-to-ban-black-pastors-from-court-civil-rights-leader-rev-al-sharpton-calls-for-clergy-across-ecumenical-lines-to-meet-him-thursday-outside-the-courthouse/,0,25,0%,44.96
https://nationalactionnetwork.net/newnews/in-light-of-todays-front-page-ny-times-story-poll-stating-that-the-majority-of-new-yorkers-think-the-nypd-favors-whites-over-blacks-rev-al-sharpton-reiterates-the-call-for-mayor-michael-r-bloom/,0,25,0%,62.84
https://nationalactionnetwork.net/featured/reverend-al-sharpton-joins-mayor-deblasio-first-lady-charlane-mccray-secretary-clinton-and-others-for-nyc-gay-pride-parade/,0,24,0%,4.17
https://nationalactionnetwork.net/newnews/chicago-nan-presents-cinema-loudmouth-12-2-22/,0,24,0%,5.79
https://nationalactionnetwork.net/featured/rev-sharpton-meets-with-president-barack-obama-along-with-other-civil-rights-faith-leaders/,0,24,0%,8.88
https://nationalactionnetwork.net/nan-saturday-action-rally/page/7/,0,24,0%,10.33
https://nationalactionnetwork.net/newnews/rev-al-sharpton-calls-for-continued-action-against-rise-of-violent-hate-on-first-anniversary-of-buffalo-shooting/,0,24,0%,10.58
https://nationalactionnetwork.net/newnews/months-after-voting-rights-executive-order-nan-fights-for-a-permanent-solution/,0,24,0%,10.62
https://nationalactionnetwork.net/press../page/8/,0,24,0%,12.17
https://nationalactionnetwork.net/newnews/rev-al-sharpton-applauds-president-biden-for-establishing-the-emmett-till-and-mamie-till-mobley-national-monument/,0,24,0%,17.25
https://nationalactionnetwork.net/video/watch-first-lady-michelle-obama-congrats-national-action-network/,0,24,0%,17.88
https://nationalactionnetwork.net/newnews/rev-sharpton-to-appear-on-the-dr-phil-show-friday-march-4-2011/,0,24,0%,19.42
https://nationalactionnetwork.net/newnews/rev-al-sharpton-condemns-supreme-court-ruling-against-nys-gun-law/,0,24,0%,19.88
https://nationalactionnetwork.net/newnews/home/,0,24,0%,26.21
https://nationalactionnetwork.net/newnews/icymi-rev-sharpton-interviews-actor-wendell-pierce-on-politicsnation-about-why-hes-standing-with-the-fearless-fund-and-fearless-foundation-amid-their-ongoing-legal-battle/,0,24,0%,26.62
https://nationalactionnetwork.net/featured/hiromi-wada-performs-at-the-house-of-justice-saturday-action-rally/,0,24,0%,27.92
https://nationalactionnetwork.net/video/rev-al-meets-snls-kenan-thompson/,0,24,0%,31.71
https://nationalactionnetwork.net/newnews/rev-sharpton-the-garner-family-ny-state-senator-brian-benjamin-ny-state-assemblyman-walter-mosely-to-introduce-new-eric-garner-anti-chokehold-bill/,0,24,0%,37.92
https://nationalactionnetwork.net/rev/its-time-for-donald-trump-to-put-up-or-shut-up-2/,0,24,0%,38.75
https://nationalactionnetwork.net/youth-move-conference-2013/,0,24,0%,40.58
https://nationalactionnetwork.net/rev/trayvon-martin-victim-of-bias-gun-toting-vigilantism/,0,24,0%,40.75
https://nationalactionnetwork.net/newnews/nan-chapter-news-week-of-june-13-2011/,0,24,0%,45.71
https://nationalactionnetwork.net/capitol/the-media-race-card-by-janaye-ingram/,0,24,0%,47.08
https://nationalactionnetwork.net/chapter/reverend-shane-harris-and-president-bill-clinton-meet/,0,24,0%,58.12
https://nationalactionnetwork.net/newnews/saturday-rev-al-sharpton-joins-gwen-carr-and-eric-garner-jr-to-host-a-motorcade-and-wreath-laying-memorial-program/,0,24,0%,60.21
https://nationalactionnetwork.net/featured/rev-al-sharpton-meets-with-baltimore-mayor-stephanie-rawlings-blake/,0,24,0%,62.83
https://nationalactionnetwork.net/newnews/alpha-phi-alpha-honors-martin-luther-king-jr-2/,0,24,0%,74.29
https://nationalactionnetwork.net/newnews/nans-las-vegas-chapter/,0,23,0%,9.39
https://nationalactionnetwork.net/new/events/national-action-network-organizational-meeting/,0,23,0%,10.04
https://nationalactionnetwork.net/nan-convention-2018-updates/,0,23,0%,11.48
https://nationalactionnetwork.net/newnews/join-rev-sharpton-attorney-crump-and-rev-steffie-bartley-at-a-press-conference-and-rally-to-demand-justice-for-zkye-come-stand-with-us-tomorrow-at-the-bridgewater-township-police-station/,0,23,0%,17.87
https://nationalactionnetwork.net/chapternews/page/13/,0,23,0%,19.48
http://nationalactionnetwork.net/wp-content/uploads/2014/05/Advocacy-Book_2014.pdf,0,23,0%,19.87
https://nationalactionnetwork.net/newnews/foster-care-awareness-rally-w-nan-youth-huddle/,0,23,0%,23.39
https://nationalactionnetwork.net/press/page/30/,0,23,0%,27.09
https://nationalactionnetwork.net/newnews/in-honor-of-the-late-general-former-u-s-secretary-of-state-colin-powell-civil-rights-leader-rev-al-sharpton-calls-for-the-renaming-of-brooklyn-street-named-after-confederate-army-leader-robert-e/,0,23,0%,27.3
https://nationalactionnetwork.net/newnews/rev-al-sharpton-responds-to-donald-trump-jr-stating-we-havent-changed-your-dad-did/,0,23,0%,29.57
https://nationalactionnetwork.net/newnews/rev-sharpton-to-deliver-the-eulogy-for-andre-hill-the-unarmed-black-man-shot-by-police-days-before-christmas/,0,23,0%,29.78
https://nationalactionnetwork.net/newnews/rev-sharpton-rabbi-marc-schneier-discuss-racial-injustice-and-the-role-of-the-jewish-community/,0,23,0%,33.22
https://nationalactionnetwork.net/new/events/legal-night-at-nan-newark-chapter/,0,23,0%,34
https://nationalactionnetwork.net/press/under-the-leadership-of-rev-al-sharpton-national-action-network-appoints-munson-steed-as-director-of-nans-madison-avenue-initiative/,0,23,0%,35.57
https://nationalactionnetwork.net/newnews/pre-orders-available-for-rev-sharptons-upcoming-book-rise-up-confronting-a-country-at-the-crossraods/,0,23,0%,37.65
https://nationalactionnetwork.net/newnews/trayvon-martin-hometown-rally-thousands-gather-in-miami-with-frederica-wilson-jesse-jackson-al-sharpton/,0,23,0%,40.3
https://nationalactionnetwork.net/newnews/rev-sharpton-takes-on-florida-gov-ron-desantis-latest-crusade-to-whitewash-black-history/,0,23,0%,47.17
https://nationalactionnetwork.net/featured/rev-al-sharpton-on-todays-new-york-daily-news-cover-story-distortion-of-his-king-day-message-at-national-action-network-nan/,0,23,0%,50.04
https://nationalactionnetwork.net/western-regional-conference-2020/,0,22,0%,7.18
https://nationalactionnetwork.net/newnews/phoenix-its-our-time-to-mobilize/,0,22,0%,7.91
https://nationalactionnetwork.net/newnews/rev-al-sharpton-responds-to-major-civil-rights-decision-by-u-s-department-of-justice-on-drug-prosecutions/,0,22,0%,12
https://nationalactionnetwork.net/newnews/thurdsay-after-exclusive-interview-with-vp-harris-rev-sharpton-heads-to-michigan-with-central-park-5-to-urge-black-voters-to-turn-out-on-nov-5/,0,22,0%,16
https://nationalactionnetwork.net/newnews/rev-al-sharpton-on-the-presidential-debates-biden-should-say-game-on/,0,22,0%,16.32
https://nationalactionnetwork.net/newnews/how-to-vote-safely-in-the-time-of-covid-19/,0,22,0%,22.91
https://nationalactionnetwork.net/newnews/trump-attacks-rev-sharpton-and-ponan-fires-back/,0,22,0%,23.18
https://nationalactionnetwork.net/chapter/nan-syracuse-presents-understanding-white-supremacy-challenging-white-privilege-working-for-social-justice/,0,22,0%,24.09
https://nationalactionnetwork.net/newnews/oin-attorney-ben-crump-the-sutherlands-and-national-action-network-as-we-seek-justice-for-jamal-sutherland-his-death-was-ruled-a-homicide-but-no-one-was-charged-we-are-fighting-for-justice-for-j/,0,22,0%,27.14
https://nationalactionnetwork.net/chapter/national-action-network-las-vegas-chapter-2022-chapter-of-the-year/,0,22,0%,29.18
https://nationalactionnetwork.net/60th/education-summit-videos/,0,22,0%,30.18
